104288,* PREKIDAC JEDNOPOLNI SA INDIKACIJOM 16A 1M BELI BE 15226 TEM MODUL,kom,.00000,.00000,2500.00000,2000,UTICNICE,,,,,,
104291,* TIPKA SVETLO 1M BE BELA 31320 TEM MODUL,kom,.00000,1100.00000,1430.00000,2000,UTICNICE,,,,,,
104292,* TIPKA SVETLO 1M CRNA STB 31324 TEM MODUL,kom,50.00000,1420.00000,1900.00000,2000,UTICNICE,,,,,,
104359,* UTICNICA TV-R-SAT PROLAZNA1M  CRNA STB 17660 TEM MODUL,kom,120.00000,14900.00000,19370.00000,2000,UTICNICE,,,,,,
104360,* TASTER ZA ZVONO 1M 16A BELI BE MODUL 15227 TEM MODUL,kom,.00000,1600.00000,2700.00000,2000,UTICNICE,,,,,,
104361,* PREKIDAC UKRSNI 16A 1M  BELI BE 15224 TEM MODUL,kom,.00000,.00000,3150.00000,2000,UTICNICE,,,,,,
104363,* TIPKA INDIKATOR 1M BELA BE 31293 TEM MODUL,kom,.00000,870.00000,1130.00000,2000,UTICNICE,,,,,,
104367,CEVNI UZEMLJIVAC SONDA JUS 942A 2M 2" LOKS,kom,.00000,21900.00000,18250.00000,2000,GROMOBRANIJA,SONDE,CEVNI UZEMLJIVACI,,SONDE,LOKS,
104370,* KALIBARSKI PRSTEN DIII 35A EL-CO,kom,150.00000,550.00000,.00000,2000,OSIGURACI,TOPLJIVI OSIGURACI - PATRONI,PRIBOR ZA TOPLJIVE OSIGURACE,,TOPLJIVI OSIGURACI - PATRONI,EL-CO,
104385,KONTAKTOR CM 85 48V AC,kom,.00000,132000.00000,135000.00000,2000,SKLOPNA TEHNIKA,KONTAKTORI,MOTORNI,OD 63A,MOTORNI,UNIPROM,
104471,* UTICNICA TELEFONSKA DUPLA RJ11  BEZ   445 6/4 NOP-STYLE NOPAL,kom,40.00000,3600.00000,2950.00000,2000,UTICNICE,,,,,,
104491,KONTAKTOR POMOCNI KOU-44 42V AC,kom,.00000,17640.00000,18000.00000,2000,SKLOPNA TEHNIKA,RELEJI,POMOCNI PRIBOR,,RELEJI,UNIPROM,
104493,KONTAKTOR POMOCNI KOU-62 380V AC,kom,.00000,16070.00000,16400.00000,2000,SKLOPNA TEHNIKA,RELEJI,POMOCNI PRIBOR,,RELEJI,UNIPROM,
104503,* SKLOPKA KS MKS-1-100A ELTEX,kom,10.00000,42000.00000,47880.00000,2000,SKLOPNA TEHNIKA,PREKIDACI,KS PREKIDACI,,PREKIDACI,ELTEX,
104581,OBUJMICA STUBNA ZA VESANJE SKS-A 130-150,kom,.00000,.00000,.00000,2000,KABLOVSKI PRIBOR,PRIBOR ZA SKS,OBUJMICE,,PRIBOR ZA SKS,PLAMEN,
104673,KONTAKTOR POMOCNI KOU-31 42V AC,kom,.00000,13600.00000,13900.00000,2000,SKLOPNA TEHNIKA,RELEJI,POMOCNI PRIBOR,,RELEJI,UNIPROM,
104674,KONTAKTOR POMOCNI KOU-22 42V AC,kom,.00000,13600.00000,13900.00000,2000,SKLOPNA TEHNIKA,RELEJI,POMOCNI PRIBOR,,RELEJI,UNIPROM,
104678,CEV REBRASTA SAVITLJIVA LAKA 20/14 CRNA KABELLAJT 50m,m,.00000,209.60000,120.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CREVA PLASTICNA,OBICNA,,CREVA PLASTICNA,KABELLAJT,
104679,CEV REBRASTA SAVITLJIVA LAKA 32/24 CRNA KABELLAJT 50m,m,.00000,394.20000,210.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CREVA PLASTICNA,OBICNA,,CREVA PLASTICNA,KABELLAJT,
104698,KONTAKTOR NC1 1810 380V AC,kom,.00000,19350.00000,19800.00000,2000,SKLOPNA TEHNIKA,KONTAKTORI,MOTORNI,DO 63A,MOTORNI,UNIPROM,
104738,CEV REBRASTA SAVITLJIVA LAKA FI 16/11 CRNA KABELLAJT 100m,m,.00000,154.20000,72.80000,2000,ELEKTROINSTALACIONI MATERIJAL,CREVA PLASTICNA,OBICNA,,CREVA PLASTICNA,KABELLAJT,
104793,KUTIJA RAZVODNA 80X80X42 SA 6 UVODA N/Z SILUMIN RENOME,kom,10.00000,4120.00000,4300.00000,2000,ELEKTROINSTALACIONI MATERIJAL,SPRATNE TABLE I INSTALACIONE KUTIJE,RAZVODNE KUTIJE,NADGRADNE METALNE,RAZVODNE KUTIJE,RENOME,
104794,PREKIDAC JEDNOPOLNI NA ZID SILUMIN RENOME,kom,460.00000,4300.00000,4950.00000,2000,UTICNICE,,,,,,
104795,SILIKON TUBA TRANSPARENTNI,kom,.00000,.00000,2300.00000,2000,OSTALO,ALATI,,,OSTALO,MASTERS,
104861,AL RAZVODNI STUB 30742 4DELA L0.7m LG,kom,.00000,30150.00000,36150.00000,2000,UTICNICE,,,,,,
104875,TRAKA PERFORIRANA 20X1X2000 FI 6 LOKS,kom,.00000,860.00000,900.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,LOKS,
104945,KLEMA REDNA 2.5mm2 12-POLNA OBO 2055929 VBS,kom,.00000,1878.10000,1100.00000,2000,KABLOVSKI PRIBOR,KLEME,REDNE 12-POLNE,,KLEME,OBO BETTERMANN VBS,
104946,KLEMA REDNA 4mm2 12-POLNA OBO 2056070 VBS,kom,.00000,1527.30000,930.00000,2000,KABLOVSKI PRIBOR,KLEME,REDNE 12-POLNE,,KLEME,OBO BETTERMANN VBS,
104947,KLEMA REDNA 6mm2 12-POLNA OBO 2056224 VBS,kom,.00000,1655.00000,1300.00000,2000,KABLOVSKI PRIBOR,KLEME,REDNE 12-POLNE,,KLEME,OBO BETTERMANN VBS,
104948,KLEMA REDNA 10mm2 12-POLNA OBO 2056372 VBS,kom,140.00000,2382.60000,1350.00000,2000,KABLOVSKI PRIBOR,KLEME,REDNE 12-POLNE,,KLEME,OBO BETTERMANN VBS,
104949,KLEMA REDNA 16mm2 12-POLNA OBO 2056550 VBS,kom,.00000,4412.30000,2500.00000,2000,KABLOVSKI PRIBOR,KLEME,REDNE 12-POLNE,,KLEME,OBO BETTERMANN VBS,
104952,KLEMA UTICNA 3X1-2.5mm2 2054485 OBO VBS pak.100 kom,kom,.00000,237.30000,152.60000,2000,KABLOVSKI PRIBOR,KLEME,OSTALA OPREMA ZA KLEME,,KLEME,OBO BETTERMANN VBS,
104953,KLEMA UTICNA 5X--2.5mm2 2054507 OBO VBS pak.100 kom,kom,.00000,244.80000,200.00000,2000,KABLOVSKI PRIBOR,KLEME,OSTALA OPREMA ZA KLEME,,KLEME,OBO BETTERMANN VBS,
104954,KLEMA UTICNA 8X2.5mm2 LGR 2054523 OBO VBS pak.50 kom,kom,.00000,619.50000,560.00000,2000,KABLOVSKI PRIBOR,KLEME,OSTALA OPREMA ZA KLEME,,KLEME,OBO BETTERMANN VBS,
104957,* UVODNICA KABLOVSKA KONUSNA M12 106/M12 2035316 OBO VBS,kom,.00000,521.20000,310.00000,2000,KABLOVSKI PRIBOR,KABLOVSKE UVODNICE,PG UVODNICE PA,,KABLOVSKE UVODNICE,OBO BETTERMANN VBS,
104958,* UVODNICA KABLOVSKA KONUSNA METRICKA M16 106/M16 2035324 OBO VBS,kom,30.00000,520.90000,340.00000,2000,KABLOVSKI PRIBOR,KABLOVSKE UVODNICE,METRICKE UVODNICE PA,,KABLOVSKE UVODNICE,OBO BETTERMANN VBS,
104961,UVODNICA KABLOVSKA METRICKA M32X1.5 V-TEC 2022851 OBO VBS,kom,.00000,2893.20000,1920.00000,2000,KABLOVSKI PRIBOR,KABLOVSKE UVODNICE,METRICKE UVODNICE PA,,KABLOVSKE UVODNICE,OBO BETTERMANN VBS,
104962,UVODNICA KABLOVSKA METRICKA M40X1.5 V-TEC 2022853 OBO VBS,kom,.00000,5281.10000,3400.00000,2000,KABLOVSKI PRIBOR,KABLOVSKE UVODNICE,METRICKE UVODNICE PA,,KABLOVSKE UVODNICE,OBO BETTERMANN VBS,
104963,* UVODNICA KABLOVSKA METRICKA V-TEC M50X1.5 2022855 OBO VBS,kom,.00000,7885.20000,5230.00000,2000,KABLOVSKI PRIBOR,KABLOVSKE UVODNICE,METRICKE UVODNICE PA,,KABLOVSKE UVODNICE,OBO BETTERMANN VBS,
104964,UVODNICA KABLOVSKA METRICKA M63X1.5 V-TEC 2022857 OBO VBS,kom,.00000,9385.60000,6040.00000,2000,KABLOVSKI PRIBOR,KABLOVSKE UVODNICE,METRICKE UVODNICE PA,,KABLOVSKE UVODNICE,OBO BETTERMANN VBS,
104965,* OBUJMICA MULTI-QUICK BEZ HALOGENA 18.5-22.5mm SVETLOSIVA M-Quick 18-22LGR 2153114 OBO VBS,kom,.00000,299.60000,70.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104966,* OBUJMICA MULTI-QUICK BEZ HALOGENA 25-28,,,,,,,,,,,,
104967,OBUJMICA MULTI QUICK BEZHALOGENA 31-37mm SVETLOSIVA M-QUICK 31-37LGR 2153157 OBO VBS,kom,.00000,751.90000,320.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104968,HVATALJKA PRITISNA 8X(3X1.5) 2205017 OBO VBS,kom,.00000,623.80000,520.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104969,HVATALJKA PRITISNA 16X(3X1.5) 2205033 OBO VBS,kom,250.00000,1109.70000,920.00000,2000,GROMOBRANIJA,OBUJMICE,,,GROMOBRANIJA,OBO BETTERMANN VBS,
104970,HVATALJKA PRITISNA 10X(3X1.5) 2205041 OBO VBS,kom,.00000,647.80000,550.00000,2000,KABLOVSKI PRIBOR,OSTALI KABLOVSKI PRIBOR,,,KABLOVSKI PRIBOR,OBO BETTERMANN VBS,
104971,CEV QUICK M16 SIVA 2153904 OBO VBS,m,40.00000,2044.20000,1150.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,OBICNE,,CEVI PVC,OBO BETTERMANN VBS,
104972,CEV QUICK M20 2153912 OBO VBS,m,.00000,2583.10000,1490.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,OBICNE,,CEVI PVC,OBO BETTERMANN VBS,
104973,CEV QUICK M25 SIVA 2153920 OBO VBS,m,.00000,3326.80000,1700.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,OBICNE,,CEVI PVC,OBO BETTERMANN VBS,
104974,CEV QUICK M32 SIVA 2153939 OBO VBS,m,20.00000,4181.70000,2350.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,OBICNE,,CEVI PVC,OBO BETTERMANN VBS,
104975,SPOJNICA QUICK PIPE M16 SVETLO SIVA 2953 M M16 LGR 2153829 OBO VBS,kom,.00000,1390.00000,800.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104976,SPOJNICA QUICK PIPE M20 SVETLO SIVA 2953 M M20 LGR 2153831 OBO VBS,kom,.00000,1720.00000,930.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104977,SPOJNICA QUICK PIPE M25 SVETLO SIVA 2953 M M25 LGR 2153833 OBO VBS,kom,.00000,1850.00000,1000.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104978,* SPOJNICA QUICK-PIPE M32 SVETLOSIVA 2953 M M32 LGR 2153835 OBO VBS,kom,.00000,2040.00000,1120.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104979,KRIVINA ZA QUICK CEV M16 2153864 OBO VBS,kom,.00000,1870.00000,1050.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104980,KRIVINA ZA QUICK CEV M20 2153866 OBO VBS,kom,.00000,1990.00000,1080.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104981,KRIVINA ZA QUICK CEV M25 2153868 OBO VBS,kom,.00000,2180.00000,790.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104982,* KRIVINA ZA QUICK CEV M32 2153870 OBO VBS,kom,.00000,2400.00000,1350.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104983,T RACVA ZA QUICK CEV M16 2153872 OBO VBS,kom,.00000,1870.00000,1020.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104985,T RACVA ZA QUICK CEV M20 2153874 OBO VBS,kom,.00000,1990.00000,1080.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104986,T RACVA ZA QUICK CEV M25 2153876 OBO VBS,kom,.00000,2180.00000,1200.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104987,$ T RACVA ZA QUICK CEV M32 2153878 OBO VBS,kom,.00000,2400.00000,1310.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104988,OBUJMICA ZA QUICK CEV M16 SIVA 2149004 OBO VBS,kom,.00000,84.30000,50.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104989,OBUJMICA BEZHALOGENA ZA QUICK CEV M20 2149010 OBO VBS,kom,.00000,110.40000,65.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104990,OBUJMICA BEZHALOGENA ZA QUICK CEV M25 2149016 OBO VBS,kom,1960.00000,216.50000,120.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104991,OBUJMICA ZA QUICK CEV M32 2149022 OBO VBS,kom,.00000,305.20000,190.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
104992,OBUJMICA SA EKSEROM 4-7/25 2228629 OBO VBS,kom,.00000,57.40000,30.00000,2000,OSTALO,ALATI,,,OSTALO,OBO BETTERMANN VBS,
104993,OBUJMICA SA EKSEROM 7-12/25 2228726 OBO VBS,kom,.00000,68.70000,30.00000,2000,OSTALO,SRAFOVSKA ROBA,,,OSTALO,OBO BETTERMANN VBS,
104995,OBUJMICA SA EKSEROM 10-14/25 2228823 OBO VBS,kom,.00000,104.70000,40.00000,2000,ELEKTROINSTALACIONI MATERIJAL,ELEKTROINSTALACIONI MATERIJAL OSTALO,,,ELEKTROINSTALACIONI MATERIJAL,OBO BETTERMANN VBS,
104996,OBUJMICA SA EKSEROM 10-14/32 2228831 OBO VBS,kom,.00000,104.70000,30.00000,2000,OSTALO,SRAFOVSKA ROBA,,,OSTALO,OBO BETTERMANN VBS,
104997,HVATALJKA SA TIPLOM-BKS 3-13 2148803 OBO VBS,kom,.00000,189.40000,110.00000,2000,GROMOBRANIJA,OBUJMICE,,,GROMOBRANIJA,OBO BETTERMANN VBS,
104998,HVATALJKA SA TIPLOM-BKS 8-28 2148846 OBO VBS,kom,.00000,285.80000,150.00000,2000,OSTALO,ALATI,,,OSTALO,OBO BETTERMANN VBS,
105009,* OBUJMICA SA TIPLOM-SNAP 16-19 2148048 OBO VBS,kom,.00000,204.80000,90.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
105011,OBUJMICA UTICNA ZA CEV I KABLOVE 16-23 2197804 OBO VBS,kom,.00000,219.60000,120.00000,2000,KABLOVSKI PRIBOR,OSTALI KABLOVSKI PRIBOR,,,KABLOVSKI PRIBOR,OBO BETTERMANN VBS,
105012,OBUJMICA UTICNA ZA CEV I KABL 22-30 2197812 OBO VBS,kom,.00000,236.00000,90.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
105013,OBUJMICA UTICNA ZA CEV I KABL 2X25 2197863 OBO VBS,kom,.00000,206.10000,90.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
105018,KUTIJA RAZVODNA NA ZID 75x75x36.2mm IP55 A8 SIVA 2000016 OBO VBS,kom,.00000,1821.20000,640.00000,2000,ELEKTROINSTALACIONI MATERIJAL,SPRATNE TABLE I INSTALACIONE KUTIJE,RAZVODNE KUTIJE,NADGRADNE PLASTICNE,RAZVODNE KUTIJE,OBO BETTERMANN VBS,
105019,KUTIJA RAZVODNA NA ZID 85x85x40mm A11 BELA HF 2000180 OBO VBS,kom,460.00000,2134.30000,1500.00000,2000,ELEKTROINSTALACIONI MATERIJAL,SPRATNE TABLE I INSTALACIONE KUTIJE,RAZVODNE KUTIJE,NADGRADNE METALNE,RAZVODNE KUTIJE,OBO BETTERMANN VBS,
105020,* TIPL UKUCAVAJUCI SA VIJKOM 5X35 2351021 OBO VBS,kom,.00000,140.10000,80.00000,2000,OSTALO,ALATI,,,OSTALO,OBO BETTERMANN VBS,
105022,TIPL UKUCAVAJUCI SA VIJKOM  6X40 2351064 OBO VBS,kom,.00000,188.30000,100.00000,2000,OSTALO,ALATI,,,OSTALO,OBO BETTERMANN VBS,
105023,* TIPL UKUCAVAJUCI SA VIJKOM 8X50 2351099 OBO VBS,kom,.00000,401.40000,210.00000,2000,OSTALO,ALATI,,,OSTALO,OBO BETTERMANN VBS,
105027,KANALICA PVC 40X40 6025412 OBO LFS,m,.00000,4690.00000,2040.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105157,NAPAJANJE ZA LED PANEL 24W BRILIGHT,kom,.00000,4000.00000,4200.00000,2000,RASVETA,POMOCNI PRIBOR,NAPAJANJA - DRAJVERI,,POMOCNI PRIBOR,BRILIGHT,
105177,* ODVODNIK PRENAPONA V20-C/3+NPE 5095646 OBO TBS,kom,.00000,130899.80000,85790.00000,2000,GROMOBRANIJA,POMOCNI PRIBOR,,,GROMOBRANIJA,OBO BETTERMANN TBS,
105179,* ZASTITA PRENAPONSKA MREZE UT. SNS-D:KL.D 5095034 OBO TBS,kom,.00000,67244.20000,52090.00000,2000,ELEKTROINSTALACIONI MATERIJAL,ELEKTROINSTALACIONI MATERIJAL OSTALO,,,ELEKTROINSTALACIONI MATERIJAL,OBO BETTERMANN TBS,
105214,HVATALJKA PRITISNA SA TIPLOM 16X(3X1.5) 2204541 OBO VBS,kom,1010.00000,846.80000,460.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
105276,* KONTAKT POMOCNI ZA AUTOMATSKI OSIGURAC NB1 XF9,kom,.00000,3000.00000,5020.00000,2000,OSIGURACI,AUTOMATSKI OSIGURACI,PRIBOR ZA AUTOMATSKE OSIGURACE,,AUTOMATSKI OSIGURACI,Chint,
105309,POZOR TRAKA CRVENA (TS),kg,.00000,3800.00000,3000.00000,2000,KABLOVSKI PRIBOR,OSTALI KABLOVSKI PRIBOR,,,KABLOVSKI PRIBOR,TEHNOSISTEM,
105346,* RELEJ VREMENSKI TR 11 0-60S 42V AC/DC ELING,kom,20.00000,27300.00000,36000.00000,2000,SKLOPNA TEHNIKA,RELEJI,VREMENSKI,,RELEJI,ELING,
105252,OBUJMICA SERIJSKA POTISNA BEZHALOGENA 12-20mm SVETLO SIVA 2037 12-20 LGR 2250209 OBO VBS,kom,.00000,334.10000,250.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
105254,OBUJMICA SERIJSKA POTISNA BEZ HALOGENA 18-30mm SVETLOSIVA 2037 18-30 LGR 2250306 OBO VBS,kom,.00000,561.20000,300.00000,2000,ELEKTROINSTALACIONI MATERIJAL,CEVI PVC,PRIBOR ZA PVC CEVI,,CEVI PVC,OBO BETTERMANN VBS,
105323,KUTIJA PODNA 410x367x70 POCINKOVANI LIM UZD 250-3 4 7410079 OBO UFS,kom,.00000,235210.00000,62990.00000,2000,ELEKTROINSTALACIONI MATERIJAL,ELEKTROINSTALACIONI MATERIJAL OSTALO,,,ELEKTROINSTALACIONI MATERIJAL,OBO BETTERMANN UFS,
105399,OBUJMICA SERIJSKA POTISNA BEZ HALOGENA 6-13mm SVETLOSIVA 2037 6-13 LGR 2250136 OBO VBS,kom,.00000,235.50000,110.00000,2000,GROMOBRANIJA,OBUJMICE,,,GROMOBRANIJA,OBO BETTERMANN VBS,
105410,KUTIJA RAZVODNA U ZID ZA GIPS FI 68 PLITKA 47.5mm 2003414 OBO VBS,kom,.00000,867.60000,750.00000,2000,UTICNICE,,,,,,
105411,KUTIJA RAZVODNA U ZID ZA GIPS FI 68 DUBLJA 61.5mm 2003442 OBO VBS,kom,.00000,1133.90000,850.00000,2000,UTICNICE,,,,,,
105412,$ KUTIJA RAZVODNA U ZID fi 60 CRNA PLITKA 41mm UP 2003015 OBO VBS,kom,20.00000,181.60000,120.00000,2000,UTICNICE,,,,,,
105464,* UGAO SPOLJASNJI PVC 40X60 SIVI 6021697 OBO LFS,kom,.00000,1620.00000,3400.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105465,* T RACVA PVC 40X60 SIVA 6023312 OBO LFS,kom,.00000,1620.00000,3550.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105466,L-KOMAD PVC 40X60 SIVI 6021735 OBO LFS,kom,.00000,1620.00000,3400.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105468,* UGAO UNUTRASNJI PVC 40X40 BELI 6160093 OBO LFS,kom,.00000,1890.00000,960.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105469,UGAO SPOLJASNJI PVC 40X40 BELI 6160697 OBO LFS,kom,.00000,1890.00000,960.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105470,* T RACVA PVC 40X40 BELA 6161995 OBO LFS,kom,.00000,2020.00000,960.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105471,* L-KOMAD PVC 40X40 BELI 6161294 OBO LFS,kom,.00000,1890.00000,960.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105472,* ZAVRSETAK PVC 40X40 BELI 6162592 OBO LFS,kom,.00000,860.00000,430.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105473,* UGAO UNUTRASNJI PVC 24X40 BELI 6160050 OBO LFS,kom,.00000,1710.00000,890.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105474,* UGAO SPOLJASNJI PVC 25X40 BELI 6160654 OBO LFS,kom,.00000,1710.00000,890.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105475,* T RACVA PVC 25X40 BELA 6161952 OBO LFS,kom,.00000,1960.00000,890.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,OBO BETTERMANN LFS,
105476,* L-KOMAD PVC 25X40 BELI 6161243 OBO LFS,kom,.00000,1710.00000,890.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105477,* ZAVRSETAK PVC 25X40 BELI 6162541 OBO LFS,kom,.00000,740.00000,320.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KANALICE,PUNE,OBICNE,PUNE,OBO BETTERMANN LFS,
105478,SENZOR POKRETA UGRADNI 1200W 360ø YCA1070A INFRARED BELI 0429376 BRILIGHT,kom,140.00000,9000.00000,.00000,2000,RASVETA,SENZORI,,,RASVETA,BRILIGHT,
105996,* KONTAKTOR CM 9-22 110V AC,kom,20.00000,13070.00000,13350.00000,2000,SKLOPNA TEHNIKA,KONTAKTORI,MOTORNI,DO 63A,MOTORNI,UNIPROM,
106031,* UGAO SPOLJASNJI BEO 10621 ZA DUB.35 LG,kom,40.00000,.00000,7150.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,LEGRAND,
106035,* PREGRADA NENOSECA BELA 10582 ZA DUB.35/50 LG,m,60.00000,.00000,2760.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PRIBOR ZA REGALE,PRIBOR ZA MONTAZU,PRIBOR ZA REGALE,LEGRAND,
105488,REGAL KABLOVSKI PERFORIRANI MKSM 110x300x3050 SA MAGIC SPOJNICOM 130 FT TOPLO CINKOVANO 6059179 OBO KTS,m,.00000,72230.00000,.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,PERFORIRANI,REGALI,PERFORIRANI,OBO BETTERMANN KTS,
105490,REGAL KABLOVSKI LESTVICASTI SA VS PRECKOM 60x200x3000 TOPLO POCINKOVANI DIN EN ISO 1461 LG 620 VS 3 FT 6208562 OBO KTS,m,.00000,54000.00000,.00000,2000,ELEKTROINSTALACIONI MATERIJAL,KABLOVSKI REGALI,LESTVICASTI,,KABLOVSKI REGALI,OBO BETTERMANN KTS,
